ENSID	RatiosMoys_.d32._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d32._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d32._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d32._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d32.	Flags_tot
ENSG00000227527	  2.54500517	---	novel transcript	 9,121856e-03	  2,54500517	   13,79894	 3,692203e-05	  2,60109260	   0,6229004	1,165442e-02	  2,51672406	   0,6231567	 0	 3	 3
ENSG00000227640	  0.48997364	SOX21-AS1	SOX21 antisense divergent transcript 1 [Source:HGNC Symbol;Acc:HGNC:39807]	 3,140537e-11	  0,48997364	  222,76007							 3	 3	 6
ENSG00000227744	  0.29238217	LINC01940	long intergenic non-protein coding RNA 1940 [Source:HGNC Symbol;Acc:HGNC:52763]	 1,338510e-04	  0,29238217	   23,60146	 3,141821e-09	  0,29789600	   1,0203017	6,223745e-03	  0,30845133	   1,0200453	 3	 0	 3
ENSG00000227811	  2.49758595	INKA2-AS1	INKA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49446]	 1,540114e-03	  2,49758595	   19,32278	 1,382960e-06	  2,55512682	   0,8740109	2,790269e-04	  2,49747142	   0,8742673	 0	 3	 3
ENSG00000228133	  0.20873390	---	novel transcript, antisense to RTN4RL1	 1,577960e-04	  0,20873390	   17,32892	 1,724040e-08	  0,21371159	   0,7501327	8,785191e-04	  0,23154810	   0,7498763	 2	 0	 2
ENSG00000228421	  2.71763619	---	novel transcript	 5,307071e-19	  2,71763619	  151,89702	 1,701851e-31	  2,77658108	   6,8454821	1,426676e-06	  2,76664794	   6,8457382	 3	 3	 6
ENSG00000228495	  0.29491838	LINC01013	long intergenic non-protein coding RNA 1013 [Source:HGNC Symbol;Acc:HGNC:48987]	4,724016e-103	  0,29491838	 3499,32533	1,829978e-211	  0,30128345	 151,1010925	2,183592e-05	  0,30135510	 151,1008295	 3	 3	 6
ENSG00000229005	  0.32976964	HNF4A-AS1	HNF4A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49505]	 2,465715e-03	  0,32976964	   15,96235	 5,052796e-06	  0,33788323	   0,6871997	9,167778e-03	  0,35175250	   0,6869432	 3	 0	 3
ENSG00000229425	  0.16007671	---	novel transcript	 4,573007e-21	  0,16007671	  100,84916	 6,340974e-41	  0,16406976	   4,3727490	3,595164e-05	  0,16758941	   4,3724924	 3	 1	 4
ENSG00000229719	  0.44565324	MIR194-2HG	MIR194-2 host gene [Source:HGNC Symbol;Acc:HGNC:51946]	 9,593016e-03	  0,44565324	   17,64564	 5,898607e-05	  0,45740198	   0,7526559	4,604465e-02	  0,46598321	   0,7523995	 3	 1	 4
ENSG00000229743	  0.23214468	LINC01159	long intergenic non-protein coding RNA 1159 [Source:HGNC Symbol;Acc:HGNC:49514]	 2,264843e-17	  0,23214468	   95,90063	 2,061706e-31	  0,23721589	   4,1509756	2,044812e-05	  0,24030771	   4,1507190	 3	 3	 6
ENSG00000230140	  2.04576591	NPAS2-AS1	NPAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40408]	 3,179024e-02	  2,04576591	   12,48952	 6,793511e-04	  2,08466626	   0,5642994	3,401405e-02	  2,04149745	   0,5645558	 0	 2	 2
ENSG00000230234	  2.66731602	---	novel transcript	 1,191360e-03	  2,66731602	   20,13739	 2,143483e-07	  2,73302700	   0,9121564	9,126278e-03	  2,66454010	   0,9124128	 0	 3	 3
ENSG00000230316	  2.19819680	FEZF1-AS1	FEZF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41001]	 4,790596e-03	  2,19819680	   18,25301	 1,467471e-05	  2,24492565	   0,8261167	1,815515e-03	  2,20568503	   0,8263731	 0	 3	 3
ENSG00000230373	  2.09791690	GOLGA6L5P	golgin A6 family like 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:30472]	 2,941918e-04	  2,09791690	   34,22748	 2,310260e-08	  2,14489262	   1,5547962	3,755654e-03	  2,12698204	   1,5550525	 3	 3	 6
ENSG00000230387	  2.43075358	---	novel transcript	 4,599209e-03	  2,43075358	   20,84282	 5,754132e-07	  2,49097462	   0,9461519				 1	 2	 3
ENSG00000230393	  3.63802876	---	novel transcript	 5,741415e-04	  3,63802876	   18,02200	 7,556244e-08	  3,71788952	   0,8083053	3,429001e-03	  3,53299430	   0,8085617	 0	 3	 3
ENSG00000230483	  0.34204289	---	novel transcript	 7,286332e-11	  0,34204289	   73,18911	 1,155507e-18	  0,34999687	   3,1498543	3,175633e-05	  0,35296191	   3,1495977	 3	 3	 6
ENSG00000230623	  0.43630870	---	novel transcript, antisense to ZNF281	 5,580505e-04	  0,43630870	   27,01315	 5,807697e-07	  0,44669605	   1,1554620	3,578478e-03	  0,45253650	   1,1552056	 3	 2	 5
ENSG00000230873	  2.57527080	STMND1	stathmin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:44668]	 3,930764e-04	  2,57527080	   23,98094	 6,114524e-08	  2,63285256	   1,0827838	6,147947e-04	  2,58123285	   1,0830402	 0	 3	 3
ENSG00000230928	  2.78198072	---	novel transcript	 1,104658e-04	  2,78198072	   26,19583	 3,958043e-09	  2,84281633	   1,1804219	2,128003e-04	  2,78252402	   1,1806782	 0	 3	 3
ENSG00000231046	  0.48545929	MFSD4B-DT	MFSD4B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55773]	 6,414493e-03	  0,48545929	   18,65584	 7,905646e-05	  0,49746918	   0,7938011				 3	 1	 4
ENSG00000231290	  4.38937321	APCDD1L-DT	APCDD1L divergent transcript [Source:HGNC Symbol;Acc:HGNC:27152]	 1,291701e-08	  4,38937321	   41,43217	 9,688872e-18	  4,48775502	   1,8570079	5,254105e-05	  4,35097199	   1,8572642	 0	 3	 3
ENSG00000231426	  0.23918645	FILNC1	FOXO induced long non-coding RNA 1 [Source:HGNC Symbol;Acc:HGNC:53755]	 8,042438e-08	  0,23918645	   40,25789	 9,043298e-16	  0,24545989	   1,7394492	6,167786e-04	  0,25264169	   1,7391927	 3	 1	 4
ENSG00000231441	  0.34580220	DST-AS1	DST antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40098]	 1,374293e-05	  0,34580220	   31,79508	 4,242841e-10	  0,35353713	   1,3688390	1,047983e-04	  0,36024782	   1,3685825	 3	 0	 3
ENSG00000231691	  2.49723082	---	novel transcript	 7,924381e-09	  2,49723082	   71,74471	 8,333614e-17	  2,55127605	   3,2377777	2,755497e-04	  2,53535513	   3,2380339	 3	 3	 6
ENSG00000231728	  2.04645573	TMSB15B-AS1	TMSB15B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53858]				 7,964043e-04	  2,04645573	   0,5536546	1,217593e-02	  2,00549120	   0,5539110	 0	 3	 3
ENSG00000231814	  0.20130548	LINC00210	long intergenic non-protein coding RNA 210 [Source:HGNC Symbol;Acc:HGNC:37458]	 7,538015e-07	  0,20130548	   31,16079	 3,562413e-14	  0,20630322	   1,3491605	1,775022e-03	  0,21650674	   1,3489040	 3	 0	 3
ENSG00000231868	  0.12927852	---	novel transcript, antisense to ESPN	 4,188368e-10	  0,12927852	   39,66730	 3,093504e-21	  0,13245815	   1,7218243	5,182574e-05	  0,14201571	   1,7215678	 3	 0	 3
ENSG00000231943	  3.58040061	PGM5P4-AS1	PGM5P4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51195]	 1,023574e-12	  3,58040061	   75,83697	 1,427461e-24	  3,66018609	   3,4052389	2,093029e-05	  3,61581796	   3,4054952	 3	 3	 6
ENSG00000232284	  2.11917426	GNG12-AS1	GNG12, DIRAS3 and WLS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43938]	 1,031539e-03	  2,11917426	   30,81603	 1,206665e-07	  2,16168563	   1,3934450	1,548322e-02	  2,14115039	   1,3937013	 2	 3	 5
ENSG00000232415	  6.19044614	ELN-AS1	ELN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40212]	 4,474816e-14	  6,19044614	   62,44130	 1,602451e-29	  6,32074545	   2,7891015	9,000274e-06	  6,10867912	   2,7893578	 0	 3	 3
ENSG00000232480	  2.87835136	TGFB2-AS1	TGFB2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:50628]	 1,109463e-12	  2,87835136	   99,52402	 7,866475e-25	  2,93738500	   4,4724506	2,251846e-04	  2,91936252	   4,4727068	 3	 3	 6
ENSG00000233077	  2.41603837	LINC01271	long intergenic non-protein coding RNA 1271 [Source:HGNC Symbol;Acc:HGNC:50327]	 1,056012e-02	  2,41603837	   14,78177	 3,610742e-05	  2,47470366	   0,6702291	2,223467e-02	  2,40771379	   0,6704855	 0	 3	 3
ENSG00000233143	  2.84795875	DIRC3-AS1	DIRC3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50636]	 6,089937e-64	  2,84795875	 2128,26140	1,880882e-154	  2,90936323	  95,7901085	2,484252e-05	  2,90853864	  95,7903606	 3	 3	 6
ENSG00000233183	  0.22505159	---	novel transcript	 3,751062e-07	  0,22505159	   33,28402	 1,859049e-14	  0,22961919	   1,4411906	5,628698e-04	  0,23863259	   1,4409341	 3	 0	 3
ENSG00000233321	  0.16034180	LINC02669	long intergenic non-protein coding RNA 2669 [Source:HGNC Symbol;Acc:HGNC:54155]	 1,227244e-05	  0,16034180	   26,79167	 6,819384e-14	  0,16509557	   1,1597594	3,306807e-02	  0,17818341	   1,1595029	 2	 0	 2
ENSG00000233351	  3.90626238	---	novel transcript	 6,470547e-07	  3,90626238	   34,75756	 2,513340e-14	  3,99040673	   1,5580186	4,714000e-04	  3,87072642	   1,5582750	 0	 3	 3
ENSG00000233589	  2.67381391	---	novel transcript	 4,099977e-03	  2,67381391	   15,07430	 9,528719e-06	  2,73223192	   0,6797408	1,421031e-03	  2,64164291	   0,6799972	 0	 3	 3
ENSG00000233608	  2.12122190	TWIST2	twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]	 2,506243e-05	  2,12122190	   52,49476	 3,675249e-11	  2,16492195	   2,3766300	5,903172e-03	  2,15272464	   2,3768863	 3	 3	 6
ENSG00000233639	  0.42104412	PANTR1	POU3F3 adjacent non-coding transcript 1 [Source:HGNC Symbol;Acc:HGNC:49513]	 8,457019e-07	  0,42104412	   52,64801	 7,048718e-12	  0,43000911	   2,2582717	3,404092e-04	  0,43319402	   2,2580152	 3	 3	 6
ENSG00000233766	  0.19088040	CAVIN2-AS1	CAVIN2 and TMEFF2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40517]	 2,567728e-21	  0,19088040	  129,58763	 5,727844e-45	  0,19512567	   5,6177506	5,344874e-04	  0,19766952	   5,6174939	 3	 3	 6
ENSG00000233896	  0.41533696	PDYN-AS1	PDYN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53462]	 1,722087e-02	  0,41533696	   11,47409	 5,234277e-04	  0,42530472	   0,4913655	3,120104e-03	  0,43989223	   0,4911091	 2	 0	 2
ENSG00000233975	  2.11360642	LINC02574	long intergenic non-protein coding RNA 2574 [Source:HGNC Symbol;Acc:HGNC:53746]	 1,656592e-05	  2,11360642	   43,84557	 4,793974e-10	  2,16143541	   1,9924511	5,985064e-05	  2,14700253	   1,9927075	 3	 3	 6
ENSG00000234184	  0.45183179	LINC01781	long intergenic non-protein coding RNA 1781 [Source:HGNC Symbol;Acc:HGNC:52571]	 3,522294e-10	  0,45183179	   93,43954	 4,025880e-16	  0,46155215	   3,9985105	4,544187e-05	  0,46316335	   3,9982539	 3	 3	 6
ENSG00000234362	  4.45730431	LINC01914	long intergenic non-protein coding RNA 1914 [Source:HGNC Symbol;Acc:HGNC:52733]	 7,437925e-04	  4,45730431	   16,00403	 2,618501e-08	  4,58039438	   0,7219091	2,695342e-02	  4,23205685	   0,7221654	 0	 2	 2
ENSG00000235122	  0.22998708	---	novel transcript	 8,389503e-05	  0,22998708	   21,90166	 1,028999e-09	  0,23512759	   0,9480268	6,755102e-03	  0,24855714	   0,9477704	 3	 0	 3
ENSG00000235531	  2.03279532	MSC-AS1	MSC antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48724]	 9,036430e-09	  2,03279532	   86,75488	 6,531237e-15	  2,07820153	   3,9455086	2,058744e-05	  2,07188308	   3,9457649	 3	 3	 6
ENSG00000235718	  2.22568366	MFRP	membrane frizzled-related protein [Source:HGNC Symbol;Acc:HGNC:18121]	 9,444698e-10	  2,22568366	  105,77591	 2,751317e-19	  2,27213863	   4,7837615	8,486424e-04	  2,26487069	   4,7840177	 3	 3	 6
ENSG00000235790	  3.17040944	PEF1-AS1	PEF1 and COL16A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40154]	 3,181690e-29	  3,17040944	  302,47728	 8,502315e-60	  3,24547988	  13,6314105	2,459298e-04	  3,23748346	  13,6316663	 3	 3	 6
ENSG00000235831	  2.07628124	BHLHE40-AS1	BHLHE40 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44471]	 1,978980e-08	  2,07628124	   86,55798	 2,191195e-15	  2,12419473	   3,9382190	4,204498e-04	  2,11731173	   3,9384753	 3	 3	 6
ENSG00000235910	  0.49660898	APOA1-AS	APOA1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:40079]	 8,702200e-23	  0,49660898	  334,73196							 3	 3	 6
ENSG00000235927	  2.02739819	NEXN-AS1	NEXN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:31983]				 2,397420e-03	  2,02739819	   0,4491026				 0	 2	 2
ENSG00000235947	  2.98670799	EGOT	eosinophil granule ontogeny transcript [Source:HGNC Symbol;Acc:HGNC:37129]	 3,027863e-03	  2,98670799	   13,99669	 6,341115e-06	  3,05309847	   0,6303425	1,824451e-04	  2,91770437	   0,6305989	 0	 2	 2
ENSG00000235997	  0.37630948	LINC01936	long intergenic non-protein coding RNA 1936 [Source:HGNC Symbol;Acc:HGNC:52759]	 1,432105e-04	  0,37630948	   29,10547	 1,056202e-08	  0,38435924	   1,2520333	6,151325e-03	  0,39101621	   1,2517768	 3	 2	 5
ENSG00000236031	  2.61949585	---	novel transcript	 2,686645e-04	  2,61949585	   24,77506	 3,144524e-08	  2,67530251	   1,1165632	2,983070e-04	  2,62258971	   1,1168196	 0	 3	 3
ENSG00000236304	  2.26669325	---	novel transcript	 3,127968e-04	  2,26669325	   32,18504	 1,314456e-08	  2,31279036	   1,4534472	8,406527e-03	  2,28765598	   1,4537036	 3	 3	 6
ENSG00000236404	  2.74696390	VLDLR-AS1	VLDLR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49621]	 2,469450e-19	  2,74696390	  181,12090	 5,291129e-36	  2,80805594	   8,1646519	9,202063e-05	  2,79942186	   8,1649079	 3	 3	 6
ENSG00000236662	  0.44857892	---	novel transcript, antisense to SEMA4G	 1,658092e-20	  0,44857892	  308,06494	 8,024688e-36	  0,45870803	  13,1752459	4,654252e-04	  0,45920314	  13,1749890	 3	 3	 6
ENSG00000236841	  2.88705063	---	novel transcript	 2,181028e-07	  2,88705063	   45,51214	 2,596303e-14	  2,94946452	   2,0488755	3,126563e-05	  2,91007112	   2,0491318	 3	 3	 6
ENSG00000237338	  0.43696566	FTCD-AS1	FTCD antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40243]	 7,727187e-10	  0,43696566	   93,98383	 6,934928e-17	  0,44635657	   4,0264229	5,368089e-04	  0,44804710	   4,0261663	 3	 3	 6
ENSG00000237512	  2.16276553	UNC5B-AS1	UNC5B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45096]	 2,053404e-06	  2,16276553	   53,20003	 1,241864e-11	  2,21206985	   2,4157489	1,051498e-04	  2,19907715	   2,4160052	 3	 3	 6
ENSG00000237596	  2.16982235	PDE7B-AS1	PDE7B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56334]	 3,613435e-05	  2,16982235	   43,59783	 3,611054e-10	  2,21444137	   1,9718762	3,060817e-03	  2,19850059	   1,9721326	 3	 3	 6
ENSG00000237732	  2.49590819	CT75	cancer/testis associated transcript 75 [Source:HGNC Symbol;Acc:HGNC:37174]	 2,561938e-06	  2,49590819	   43,42064	 5,815396e-12	  2,54892684	   1,9589102	3,805815e-05	  2,52286721	   1,9591665	 3	 3	 6
ENSG00000237773	  2.48901839	---	novel transcript	 1,551959e-05	  2,48901839	   41,52000	 1,372271e-11	  2,54470303	   1,8763390	3,525997e-03	  2,51766422	   1,8765953	 2	 3	 5
ENSG00000237798	  2.01132084	---	novel transcript, antisense WIPF1				 4,277820e-04	  2,01132084	   0,6066211				 0	 3	 3
ENSG00000237863	  2.69333533	IRS4-AS1	IRS4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55650]	 1,945207e-02	  2,69333533	   10,78094	 1,149224e-04	  2,76154661	   0,4887191				 0	 2	 2
ENSG00000237988	  2.93368747	OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]	 1,167534e-15	  2,93368747	  171,21307	 4,685578e-37	  2,99259822	   7,6884089	1,063301e-03	  2,98146449	   7,6886649	 3	 3	 6
ENSG00000238276	  2.14465648	LINC02944	long intergenic non-protein coding RNA 2944 [Source:HGNC Symbol;Acc:HGNC:55959]	 8,861692e-04	  2,14465648	   26,54793	 3,313891e-07	  2,19590646	   1,2082066	2,461979e-03	  2,17088328	   1,2084629	 2	 3	 5
ENSG00000239783	  6.94146906	---	ribosomal protein L27A (RPL27A) pseudogene	 2,155269e-06	  6,94146906	   30,29024	 3,149096e-16	  7,09042031	   1,3506423	8,413775e-03	  6,54612966	   1,3508987	 0	 3	 3
ENSG00000240207	  2.98645474	---	novel transcript, antisense to RARRES1	 2,144713e-09	  2,98645474	   59,96367	 5,704409e-18	  3,05451166	   2,7016615	2,755292e-05	  3,02118394	   2,7019178	 3	 3	 6
ENSG00000240541	  0.23810253	TM4SF1-AS1	TM4SF1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40587]	 2,972752e-05	  0,23810253	   24,44065	 1,004782e-10	  0,24288253	   1,0579258	6,215011e-03	  0,25469912	   1,0576694	 2	 0	 2
ENSG00000240666	  2.09660309	MME-AS1	MME antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40376]	 1,202287e-47	  2,09660309	  894,29211	 4,630603e-65	  2,14293393	  40,6063337	7,980441e-07	  2,14223995	  40,6065883	 3	 3	 6
ENSG00000240990	  2.52103405	HOXA11-AS	HOXA11 antisense RNA [Source:HGNC Symbol;Acc:HGNC:24957]	 1,194296e-12	  2,52103405	  104,83759	 1,951023e-22	  2,57674259	   4,7340691	2,356814e-05	  2,56545636	   4,7343253	 3	 3	 6
ENSG00000241224	  2.11257882	C3orf85	chromosome 3 open reading frame 85 [Source:HGNC Symbol;Acc:HGNC:53432]	 1,618820e-07	  2,11257882	   69,30173	 9,198449e-14	  2,16003057	   3,1487266	2,894811e-04	  2,15087764	   3,1489829	 3	 3	 6
ENSG00000241399	  2.20429653	CD302	CD302 molecule [Source:HGNC Symbol;Acc:HGNC:30843]	 1,326889e-07	  2,20429653	   75,38425	 1,754376e-15	  2,25267153	   3,4174564	1,409266e-03	  2,24282975	   3,4177127	 3	 3	 6
ENSG00000242173	  0.40916170	ARHGDIG	Rho GDP dissociation inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:680]	 4,298289e-08	  0,40916170	   62,13360	 1,077325e-13	  0,41860374	   2,6634442	1,364371e-04	  0,42141427	   2,6631876	 3	 3	 6
ENSG00000242207	  2.35579354	HOXB-AS4	HOXB cluster antisense RNA 4 [Source:HGNC Symbol;Acc:HGNC:40285]	 1,242010e-02	  2,35579354	   13,38480	 1,186291e-04	  2,40548949	   0,6042790	4,243438e-03	  2,33820189	   0,6045354	 0	 3	 3
ENSG00000242574	  0.44387213	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	 5,594107e-18	  0,44387213	  243,29662	 7,791310e-31	  0,45399494	  10,4068873	3,725085e-04	  0,45463245	  10,4066304	 3	 3	 6
ENSG00000242600	  2.06135642	MBL1P	mannose binding lectin 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:6921]				 1,448433e-03	  2,06135642	   0,4606886				 0	 2	 2
ENSG00000242607	  0.43526393	RPS3AP34	RPS3A pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36293]	 9,464351e-04	  0,43526393	   24,58866	 1,232305e-06	  0,44600829	   1,0508340	2,828725e-03	  0,45243935	   1,0505776	 3	 1	 4
ENSG00000242689	  0.27111527	CNTF	ciliary neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:2169]	 2,691794e-10	  0,27111527	   55,98361	 5,804471e-19	  0,27692842	   2,4198837	1,013859e-05	  0,28168622	   2,4196272	 3	 3	 6
ENSG00000243323	  0.41141019	PTPRVP	protein tyrosine phosphatase receptor type V, pseudogene [Source:HGNC Symbol;Acc:HGNC:13421]	 8,302423e-08	  0,41141019	   76,03278	 1,736139e-15	  0,42125825	   3,2574771	4,647670e-03	  0,42353753	   3,2572205	 3	 3	 6
ENSG00000243491	  2.47344004	---	novel transcript	 1,228563e-03	  2,47344004	   20,96172	 7,740416e-07	  2,52552495	   0,9453318	8,606280e-04	  2,47405810	   0,9455882	 0	 3	 3
ENSG00000243709	  2.18531765	LEFTY1	left-right determination factor 1 [Source:HGNC Symbol;Acc:HGNC:6552]	 2,695717e-26	  2,18531765	  552,08295	 1,512332e-54	  2,23110723	  24,9797687	1,708706e-04	  2,22979797	  24,9800240	 3	 3	 6
ENSG00000243836	  0.46542216	WDR86-AS1	WDR86 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41186]	 5,438163e-07	  0,46542216	   66,20263	 3,905528e-12	  0,47639001	   2,8246055	1,674188e-03	  0,47854579	   2,8243489	 3	 3	 6
ENSG00000243888	  2.28052465	---	novel transcript	 4,633382e-09	  2,28052465	   85,52327	 2,880803e-17	  2,32737980	   3,8627591	4,544881e-04	  2,31759297	   3,8630153	 3	 3	 6
ENSG00000244137	  0.35877309	---	novel transcript, antisense to CAPN9	 2,159157e-32	  0,35877309	  280,58592	 2,214398e-45	  0,36677311	  12,0720618	8,041390e-07	  0,36751014	  12,0718048	 3	 3	 6
ENSG00000244649	  2.62628649	LINC02086	long intergenic non-protein coding RNA 2086 [Source:HGNC Symbol;Acc:HGNC:52936]	 1,367906e-13	  2,62628649	  133,50239	 2,735128e-27	  2,68217750	   6,0150759	6,039755e-04	  2,67205072	   6,0153320	 3	 3	 6
ENSG00000245522	  0.32948576	LINC02709	long intergenic non-protein coding RNA 2709 [Source:HGNC Symbol;Acc:HGNC:54226]	 1,193285e-03	  0,32948576	   17,45845	 1,513906e-06	  0,33658752	   0,7526177	3,739546e-03	  0,34932276	   0,7523613	 2	 0	 2
ENSG00000245648	  2.63211665	KLRK1-AS1	KLRK1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54868]	 2,790269e-04	  2,63211665	   26,27046	 1,583216e-08	  2,68918975	   1,1840365	2,840871e-03	  2,63857151	   1,1842929	 1	 3	 4
ENSG00000245848	  0.43863037	CEBPA	CCAAT enhancer binding protein alpha [Source:HGNC Symbol;Acc:HGNC:1833]	 1,399556e-23	  0,43863037	  338,80512	 6,664134e-40	  0,44813717	  14,5084839	1,710050e-04	  0,44860436	  14,5082269	 3	 3	 6
ENSG00000246022	  0.42573126	ALDH1L1-AS2	ALDH1L1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:42446]	 9,077376e-04	  0,42573126	   29,11353	 1,909153e-07	  0,43547162	   1,2475253	4,525928e-02	  0,44110363	   1,2472688	 3	 2	 5
ENSG00000246627	  2.13299162	CACNA1C-AS1	CACNA1C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40119]	 8,253528e-03	  2,13299162	   18,69605	 1,887791e-05	  2,17790880	   0,8465535	2,241266e-02	  2,14356212	   0,8468098	 1	 3	 4
ENSG00000247416	  2.64293409	---	novel transcript, antisense to NCAM1	 4,180488e-09	  2,64293409	   77,56215	 5,332610e-19	  2,69965217	   3,4957873	1,094771e-03	  2,68194149	   3,4960436	 3	 3	 6
ENSG00000247993	  0.45247340	FOXD1-AS1	FOXD1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50658]	 2,479130e-17	  0,45247340	  308,71630	 3,530520e-35	  0,46273384	  13,1997670	1,079646e-03	  0,46322079	  13,1995100	 3	 3	 6
ENSG00000248115	  2.47474485	---	novel transcript	 2,106210e-08	  2,47474485	   66,79944	 6,713026e-16	  2,53200486	   3,0225758	2,806514e-04	  2,51538304	   3,0228321	 3	 3	 6
ENSG00000248138	  2.70092211	---	novel transcript	 9,101052e-13	  2,70092211	  101,38466	 1,194498e-23	  2,75740101	   4,5638013	7,343778e-05	  2,74286239	   4,5640575	 3	 3	 6
ENSG00000248322	  3.61591183	---	novel transcript	 1,061462e-05	  3,61591183	   27,89276	 2,130156e-11	  3,68934248	   1,2493753	1,733334e-04	  3,56927445	   1,2496317	 0	 3	 3
ENSG00000248329	  0.41803854	APELA	apelin receptor early endogenous ligand [Source:HGNC Symbol;Acc:HGNC:48925]	 5,451585e-06	  0,41803854	   49,21831	 3,308158e-11	  0,42776594	   2,1090804	5,647225e-03	  0,43120136	   2,1088239	 3	 3	 6
ENSG00000248429	  2.21943262	GASK1B-AS1	GASK1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53132]	 5,257609e-27	  2,21943262	  452,92897	 5,998253e-50	  2,26607008	  20,4875727	7,585787e-05	  2,26438180	  20,4878282	 3	 3	 6
ENSG00000248458	  6.46549681	---	novel transcript, antisense to SGIP1	 2,834672e-05	  6,46549681	   18,32561	 1,230155e-10	  6,61063994	   0,8197953	3,328881e-05	  5,88345790	   0,8200517	 0	 2	 2
ENSG00000248485	  4.59972812	PCP4L1	Purkinje cell protein 4 like 1 [Source:HGNC Symbol;Acc:HGNC:20448]	 1,580685e-04	  4,59972812	   18,30992	 2,611005e-09	  4,70083530	   0,8206647	3,917641e-03	  4,37049212	   0,8209210	 0	 2	 2
ENSG00000248587	  0.29148932	GDNF-AS1	GDNF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43592]	 2,450702e-04	  0,29148932	   21,03001	 2,690283e-08	  0,29728102	   0,9088203	4,993342e-03	  0,30913007	   0,9085638	 3	 0	 3
ENSG00000248596	  0.38828731	---	novel transcript	 4,037734e-06	  0,38828731	   39,89799	 1,101444e-10	  0,39715052	   1,7130393	3,757677e-05	  0,40183189	   1,7127828	 3	 3	 6
ENSG00000248676	  0.20132372	---	novel transcript	 6,362740e-05	  0,20132372	   20,49740	 5,701619e-10	  0,20668223	   0,8866610	6,391050e-03	  0,22209170	   0,8864045	 2	 0	 2
ENSG00000248690	  4.48662987	HAS2-AS1	HAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34340]	 1,796442e-08	  4,48662987	   39,26063	 3,514027e-17	  4,58536147	   1,7586079	3,000949e-06	  4,43322545	   1,7588643	 0	 3	 3
ENSG00000248713	  0.23137971	C4orf54	chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]	 1,640420e-05	  0,23137971	   23,30059	 2,197725e-10	  0,23588560	   1,0092303	1,156281e-04	  0,24848936	   1,0089738	 3	 0	 3
ENSG00000248993	  0.41005082	---	novel  protein	 8,105699e-13	  0,41005082	  111,64597	 1,089174e-20	  0,41894576	   4,7903380	5,587255e-05	  0,42050989	   4,7900813	 3	 3	 6
