ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000240065	0.4520271	PSMB9	proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]	2,155744e-02	0,4520271	  13,31721	 4,671607e-04	0,4512896	  0,6386283	3,372474e-02	0,4627881	  0,6379079	 2	 0	 2
ENSG00000240087	0.6369113	RPSAP12	ribosomal protein SA pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:6504]				 4,962267e-03	0,6369113	  0,7507633	7,178731e-03	0,6413480	  0,7500429	 3	 3	 6
ENSG00000240288	1.5669686	GHRLOS	ghrelin opposite strand/antisense RNA [Source:HGNC Symbol;Acc:HGNC:33885]				 1,583230e-02	1,5669686	  0,4701464				 2	 3	 5
ENSG00000240291	1.2667114	---	novel transcript, antisense to CACNB2							1,544407e-02	1,2667114	  0,4318938	 3	 3	 6
ENSG00000240540	0.6938268	RPL3P9	ribosomal protein L3 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:36839]							3,067891e-02	0,6938268	  0,2880701	 2	 0	 2
ENSG00000240583	1.4461347	AQP1	aquaporin 1 (Colton blood group) [Source:HGNC Symbol;Acc:HGNC:633]				 1,912941e-09	1,4461347	  6,7820998				 3	 3	 6
ENSG00000240914	0.7475664	RPL15P2	ribosomal protein L15 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:19803]				 3,804483e-02	0,7475664	  0,6585980				 3	 3	 6
ENSG00000241014	1.2600377	GPR199P	G protein-coupled receptor 199, pseudogene [Source:HGNC Symbol;Acc:HGNC:55170]				 4,911255e-02	1,2600377	  0,7807823				 3	 3	 6
ENSG00000241388	1.3298975	HNF1A-AS1	HNF1A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26785]	2,443796e-02	1,3298975	  38,00117	 2,570689e-03	1,3249910	  1,7962436	2,857608e-02	1,3237407	  1,7969639	 3	 3	 6
ENSG00000241404	1.2640775	EGFL8	EGF like domain multiple 8 [Source:HGNC Symbol;Acc:HGNC:13944]				 1,804934e-05	1,2640775	  6,4537120				 3	 3	 6
ENSG00000241644	1.4439261	INMT	indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]	1,032928e-02	1,4439261	  38,71149	 3,549797e-04	1,4386575	  1,8348184	2,324262e-02	1,4363707	  1,8355386	 3	 3	 6
ENSG00000241769	1.4222517	EOLA1-DT	EOLA1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44265]	1,542547e-03	1,4222517	 112,72099	 1,731862e-07	1,4171734	  5,3421459				 3	 3	 6
ENSG00000241859	1.2329014	ANOS2P	anosmin 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:6214]							1,825625e-02	1,2329014	  0,5395424	 3	 3	 6
ENSG00000242294	1.3438658	STAG3L5P	stromal antigen 3-like 5 pseudogene [Source:HGNC Symbol;Acc:HGNC:48896]	3,316099e-02	1,3438658	  54,06532	 4,088904e-04	1,3387604	  2,5556132				 3	 3	 6
ENSG00000242612	1.2290844	DECR2	2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]	1,638374e-02	1,2290844	  69,57106	 1,752697e-03	1,2249933	  3,2770854	2,767323e-02	1,2246791	  3,2778056	 3	 3	 6
ENSG00000242622	1.2419947	GSK3B-DT	GSK3B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55635]							3,875490e-02	1,2419947	  0,5076975	 3	 3	 6
ENSG00000242686	1.2552664	PDE6B-AS1	PDE6B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40438]	2,361206e-02	1,2552664	  58,87362	 1,907239e-03	1,2509212	  2,7761676				 3	 3	 6
ENSG00000242852	1.4572333	ZNF709	zinc finger protein 709 [Source:HGNC Symbol;Acc:HGNC:20629]	7,296164e-03	1,4572333	  37,30023	 2,656896e-04	1,4522473	  1,7697407	6,380602e-03	1,4497225	  1,7704610	 3	 3	 6
ENSG00000243055	1.4515112	GK-AS1	GK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40255]				 1,722020e-02	1,4515112	  0,6231282				 3	 3	 6
ENSG00000243323	1.6284168	PTPRVP	protein tyrosine phosphatase receptor type V, pseudogene [Source:HGNC Symbol;Acc:HGNC:13421]				 9,667039e-03	1,6284168	  0,5310411				 1	 2	 3
ENSG00000243368	1.2187552	MCCC1-AS1	MCCC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40366]							1,883788e-02	1,2187552	  0,4848042	 3	 3	 6
ENSG00000243406	1.2000696	MRPS31P5	mitochondrial ribosomal protein S31 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39253]							3,313213e-02	1,2000696	  0,6697338	 3	 3	 6
ENSG00000243649	0.5737588	CFB	complement factor B [Source:HGNC Symbol;Acc:HGNC:1037]	2,434223e-10	0,5737588	 196,77630	 1,065799e-18	0,5716414	  9,4875163	1,065950e-03	0,5721293	  9,4867955	 3	 3	 6
ENSG00000243678	0.8220181	NME2	NME/NM23 nucleoside diphosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:7850]	3,470385e-05	0,8220181	 519,01909	 9,058999e-07	0,8196238	 25,2168743	1,705462e-03	0,8196593	 25,2161529	 3	 3	 6
ENSG00000243708	1.2212262	PLA2G4B	phospholipase A2 group IVB [Source:HGNC Symbol;Acc:HGNC:9036]				 3,857876e-05	1,2212262	  8,4919741				 3	 3	 6
ENSG00000243709	0.7506469	LEFTY1	left-right determination factor 1 [Source:HGNC Symbol;Acc:HGNC:6552]	3,211115e-07	0,7506469	 263,77771	 1,088459e-09	0,7482891	 12,7686356	1,103591e-04	0,7484202	 12,7679147	 3	 3	 6
ENSG00000243742	0.2044038	RPLP0P2	ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]	1,449691e-13	0,2044038	  84,06531	 8,438484e-31	0,2037454	  4,0325409	1,764752e-03	0,2075758	  4,0318203	 3	 2	 5
ENSG00000243910	1.3653804	TUBA4B	tubulin alpha 4b [Source:HGNC Symbol;Acc:HGNC:18637]				 3,100782e-02	1,3653804	  0,6186615	2,130134e-02	1,3607834	  0,6193818	 3	 3	 6
ENSG00000244119	1.2843999	PDCL3P4	PDCL3 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44505]				 3,065030e-02	1,2843999	  0,9238162	2,853060e-02	1,2825713	  0,9245365	 3	 3	 6
ENSG00000244255	0.6174954	---	novel complement component 2 (C2) and complement factor B (CFB) protein	1,904198e-11	0,6174954	 247,44901	 4,870239e-18	0,6153278	 11,9367559	2,493558e-04	0,6156430	 11,9360351	 3	 3	 6
ENSG00000244257	1.2473121	PKD1P1	polycystin 1, transient receptor potential channel interacting pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30065]	1,604425e-03	1,2473121	 112,19541	 1,140261e-04	1,2435230	  5,2968626	2,862084e-03	1,2432925	  5,2975827	 3	 3	 6
ENSG00000244480	1.2580169	---	pseudogene similar golgi autoantigen, golgin subfamily a, 8A GOLGA8A							2,857585e-03	1,2580169	  0,3540264	 3	 3	 6
ENSG00000244560	1.3323543	---	zinc finger protein pseudogene	2,970840e-02	1,3323543	  43,55978	 1,207774e-03	1,3279936	  2,0617689				 3	 3	 6
ENSG00000244617	1.2987720	ASPRV1	aspartic peptidase retroviral like 1 [Source:HGNC Symbol;Acc:HGNC:26321]							1,642365e-02	1,2987720	  0,4347588	 3	 3	 6
ENSG00000244627	1.2650928	TPTEP2	TPTE pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:53828]				 2,763095e-02	1,2650928	  1,0108202	7,483743e-03	1,2636520	  1,0115405	 3	 3	 6
ENSG00000244649	0.7539663	LINC02086	long intergenic non-protein coding RNA 2086 [Source:HGNC Symbol;Acc:HGNC:52936]	5,749327e-03	0,7539663	  51,20801	 4,063695e-04	0,7515060	  2,4801871	1,516137e-04	0,7521634	  2,4794667	 3	 3	 6
ENSG00000244676	0.6971149	---	novel transcript, antisense to C21orf91				 3,036286e-02	0,6971149	  0,5340879	2,333404e-02	0,7015133	  0,5333675	 3	 3	 6
ENSG00000244694	1.6532526	PTCHD4	patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345]	3,129716e-03	1,6532526	  31,60901	 4,662717e-05	1,6483834	  1,5043420	1,596447e-03	1,6421700	  1,5050622	 3	 3	 6
ENSG00000244731	0.8157784	C4A	complement C4A (Rodgers blood group) [Source:HGNC Symbol;Acc:HGNC:1323]	1,442629e-02	0,8157784	 112,28931	 1,910415e-04	0,8132465	  5,4589973				 3	 3	 6
ENSG00000244879	1.4477565	GABPB1-AS1	GABPB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44157]	4,272592e-06	1,4477565	 414,81925	 1,859604e-15	1,4424163	 19,6629873	2,123333e-02	1,4421980	 19,6637066	 3	 3	 6
ENSG00000244953	0.4728803	---	novel transcript	8,453029e-03	0,4728803	  17,80630	 6,309870e-05	0,4717908	  0,8548017	1,325290e-02	0,4798125	  0,8540813	 3	 0	 3
ENSG00000245149	1.6710588	RNF139-DT	RNF139 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48940]	2,173830e-02	1,6710588	  19,99349	 7,512057e-04	1,6647996	  0,9504405	1,579206e-02	1,6545126	  0,9511608	 3	 3	 6
ENSG00000245311	0.5829541	BMAL2-AS1	BMAL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49892]				 2,507861e-02	0,5829541	  0,3784524				 2	 0	 2
ENSG00000245384	1.2908942	CXXC4-AS1	CXXC4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41054]							4,675410e-02	1,2908942	  0,3151872	 2	 3	 5
ENSG00000245482	0.7204724	---	novel transcript, antisense to ALG10							5,026309e-03	0,7204724	  0,3997799	 3	 2	 5
ENSG00000245498	1.2364115	MSANTD2-AS1	MSANTD2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55601]	4,785596e-02	1,2364115	  36,20071	 1,232896e-02	1,2322091	  1,7055469	6,666997e-03	1,2315641	  1,7062672	 3	 3	 6
ENSG00000245532	1.4743537	NEAT1	nuclear paraspeckle assembly transcript 1 [Source:HGNC Symbol;Acc:HGNC:30815]				 4,992199e-23	1,4743537	 71,0933355				 3	 3	 6
ENSG00000245849	1.3540772	RAD51-AS1	RAD51 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48621]	1,019132e-02	1,3540772	  61,05805	 1,687041e-04	1,3492183	  2,8884553				 3	 3	 6
ENSG00000245864	0.7335132	MEF2C-AS2	MEF2C antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:53115]				 7,583422e-03	0,7335132	  1,1031923				 3	 3	 6
ENSG00000246067	1.2699682	RAB30-DT	RAB30 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48672]	3,833525e-02	1,2699682	  37,29340	 6,640727e-03	1,2655105	  1,7596107	2,374245e-02	1,2646778	  1,7603310	 3	 3	 6
ENSG00000246090	1.3225958	---	novel transcript, antisense to ADH4, ADH6 & ADH1A				 5,398496e-03	1,3225958	  1,3181591				 3	 3	 6
ENSG00000246339	1.3785557	EXTL3-AS1	EXTL3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27985]				 3,359216e-02	1,3785557	  0,6109721				 3	 3	 6
ENSG00000246596	1.3014494	---	SUMO interacting motifs containing 1 (SIMC1) pseudogene				 1,799097e-02	1,3014494	  1,0739440	2,496530e-02	1,2996689	  1,0746643	 3	 3	 6
ENSG00000246662	0.7248604	CIBAR1-DT	CIBAR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:43644]							3,196540e-02	0,7248604	  0,3868163	 3	 2	 5
ENSG00000246922	1.3460587	UBAP1L	ubiquitin associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:40028]	1,835638e-02	1,3460587	  54,85205	 3,052633e-04	1,3415411	  2,5967052				 3	 3	 6
ENSG00000246982	1.3745737	BRPF3-AS1	BRPF3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55591]				 4,350805e-02	1,3745737	  0,5553649				 3	 3	 6
ENSG00000247092	1.2126138	SNHG10	small nucleolar RNA host gene 10 [Source:HGNC Symbol;Acc:HGNC:27510]				 2,900955e-02	1,2126138	  1,3529570				 3	 3	 6
ENSG00000247095	1.2935861	MIR210HG	MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]	2,295263e-03	1,2935861	  89,97755	 7,775465e-05	1,2891206	  4,2501512	1,004833e-02	1,2887067	  4,2508713	 3	 3	 6
ENSG00000247317	1.2249709	LY6E-DT	LY6E divergent transcript [Source:HGNC Symbol;Acc:HGNC:53728]							1,675873e-02	1,2249709	  0,3091027	 3	 3	 6
ENSG00000247626	0.7730464	MARS2	methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]				 7,382073e-03	0,7730464	  1,4573566	4,339507e-02	0,7739882	  1,4566362	 3	 3	 6
ENSG00000247679	1.2023689	---	novel transcript				 2,398642e-02	1,2023689	  1,6657407				 3	 3	 6
ENSG00000247809	1.2927793	NR2F2-AS1	NR2F2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44222]	7,955463e-03	1,2927793	  62,22333	 6,194364e-04	1,2882728	  2,9385115	1,345549e-02	1,2876782	  2,9392317	 3	 3	 6
ENSG00000247950	1.2204169	SEC24B-AS1	SEC24B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44003]							3,605593e-02	1,2204169	  0,7175787	 3	 3	 6
ENSG00000248103	1.2632812	---	novel transcript				 2,884942e-02	1,2632812	  1,0790902				 3	 3	 6
ENSG00000248124	1.3681673	RRN3P1	RRN3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30548]	4,275650e-02	1,3681673	  34,65649	 2,128557e-03	1,3631076	  1,6398137				 3	 3	 6
ENSG00000248144	1.7081622	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]	3,437686e-03	1,7081622	  36,61901	 1,645502e-05	1,7006541	  1,7384818	3,122681e-02	1,6943484	  1,7392021	 3	 3	 6
ENSG00000248309	0.6884487	MEF2C-AS1	MEF2C antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48908]							6,570318e-03	0,6884487	  0,3450539	 3	 0	 3
ENSG00000248409	1.4693782	CCDC188BP	coiled-coil domain containing 188B, pseudogene [Source:HGNC Symbol;Acc:HGNC:56303]				 1,634921e-09	1,4693782	  6,5921375				 3	 3	 6
ENSG00000248445	1.2320954	SEMA6A-AS1	SEMA6A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51110]	1,165899e-02	1,2320954	  64,67126	 2,033887e-03	1,2282261	  3,0490390	1,910236e-03	1,2278779	  3,0497591	 3	 3	 6
ENSG00000248540	0.7662176	---	novel transcript	4,764330e-02	0,7662176	  30,70918	 5,057141e-03	0,7637951	  1,4875607				 3	 3	 6
ENSG00000248668	1.4660896	OXCT1-AS1	OXCT1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40423]				 6,207479e-03	1,4660896	  0,8359290	6,158552e-03	1,4604400	  0,8366493	 3	 3	 6
ENSG00000248690	0.7262922	HAS2-AS1	HAS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34340]				 4,609242e-02	0,7262922	  0,5184539				 3	 3	 6
ENSG00000248713	0.7053587	C4orf54	chromosome 4 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:27741]	1,752159e-02	0,7053587	  30,82140	 1,064108e-03	0,7032899	  1,4884602	5,730044e-03	0,7048205	  1,4877398	 3	 3	 6
ENSG00000248763	1.8390555	---	UDP glucuronosyltransferase 2 family, polypeptide B11 (UGT2B11) pseudogene				 3,353012e-03	1,8390555	  0,5459812	2,203705e-02	1,8107932	  0,5467016	 1	 2	 3
ENSG00000248821	1.3735371	---	novel pseudogene				 2,821163e-02	1,3735371	  0,6641134	3,990024e-02	1,3690496	  0,6648337	 3	 3	 6
ENSG00000248881	1.3837880	---	novel transcript				 1,157343e-02	1,3837880	  0,8935369	3,623595e-02	1,3802478	  0,8942572	 3	 3	 6
ENSG00000249167	1.2390912	SEMA6A-AS2	SEMA6A antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:52754]							2,516333e-02	1,2390912	  0,5828547	 3	 3	 6
ENSG00000249201	1.9888676	TERLR1	TERT regulating lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:52952]	2,451327e-02	1,9888676	  17,46070	 1,741075e-04	1,9795976	  0,8306199				 1	 3	 4
ENSG00000249252	0.7398594	C1QTNF7-AS1	C1QTNF7 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40683]							4,764125e-03	0,7398594	  0,3278275	 3	 0	 3
ENSG00000249375	0.8033951	CASC11	cancer susceptibility 11 [Source:HGNC Symbol;Acc:HGNC:48939]	1,435858e-02	0,8033951	  77,61037	 5,381583e-04	0,8013104	  3,7587892	4,825054e-02	0,8015956	  3,7580687	 3	 3	 6
ENSG00000249599	1.4491166	BMPR1B-DT	BMPR1B divergent transcript [Source:HGNC Symbol;Acc:HGNC:50864]							3,354649e-02	1,4491166	  0,3030736	 0	 2	 2
ENSG00000249679	0.7756867	---	novel transcript, antisense to CCDC110				 8,930310e-03	0,7756867	  1,4077970				 3	 3	 6
ENSG00000249715	1.4423339	FER1L5	fer-1 like family member 5 [Source:HGNC Symbol;Acc:HGNC:19044]	2,402601e-02	1,4423339	  32,45865	 8,014385e-04	1,4371633	  1,5390424				 3	 3	 6
ENSG00000249839	1.7877398	---	histidine acid phosphatase domain containing 2A (HISPPD2A) pseudogene				 2,983397e-03	1,7877398	  0,5676288	4,208409e-02	1,7637565	  0,5683492	 0	 2	 2
ENSG00000249846	1.3481510	LINC02021	long intergenic non-protein coding RNA 2021 [Source:HGNC Symbol;Acc:HGNC:52856]				 1,523607e-02	1,3481510	  0,9862514				 3	 3	 6
ENSG00000249906	0.6198795	NGFR-AS1	NGFR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55555]	4,739243e-04	0,6198795	  58,40041	 5,062665e-07	0,6182175	  2,8108347	1,109291e-02	0,6195334	  2,8101142	 3	 3	 6
ENSG00000249936	0.8160595	RAC1P2	Rac family small GTPase 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:31414]							4,112450e-03	0,8160595	  0,8942062	 3	 3	 6
ENSG00000249992	0.5686124	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	4,077575e-05	0,5686124	  70,04032	 3,707802e-09	0,5673005	  3,3662648	6,183998e-03	0,5686998	  3,3655443	 3	 3	 6
ENSG00000250007	0.6501529	GJD2-DT	GJD2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55560]	2,444372e-08	0,6501529	 322,33552	 9,772648e-18	0,6484710	 15,5276344	4,102773e-03	0,6486748	 15,5269133	 3	 3	 6
ENSG00000250067	1.3264851	YJEFN3	YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24785]				 1,622275e-05	1,3264851	  4,5827677				 3	 3	 6
ENSG00000250103	1.3861934	PANCR	PITX2 adjacent non-coding RNA [Source:HGNC Symbol;Acc:HGNC:52282]	2,753142e-02	1,3861934	  31,49163	 1,759087e-03	1,3812680	  1,4917304	4,352084e-02	1,3791679	  1,4924507	 3	 3	 6
ENSG00000250132	1.2598130	---	novel transcript				 4,671207e-02	1,2598130	  0,8049333				 3	 3	 6
ENSG00000250208	1.4596123	FZD10-AS1	FZD10 antisense divergent transcript [Source:HGNC Symbol;Acc:HGNC:48632]				 1,090315e-02	1,4596123	  0,7280624				 3	 3	 6
ENSG00000250234	0.8069738	---	novel transcript							3,861903e-02	0,8069738	  0,7980350	 3	 3	 6
ENSG00000250264	0.7224154	---	novel protein, TAP2-HLA-DOB readthrough	1,504750e-03	0,7224154	  63,85466	 3,722107e-05	0,7204646	  3,0826614	1,370216e-03	0,7211260	  3,0819409	 3	 3	 6
ENSG00000250303	1.2666510	LINC02762	long intergenic non-protein coding RNA 2762 [Source:HGNC Symbol;Acc:HGNC:27443]							3,212654e-02	1,2666510	  0,4262747	 3	 3	 6
ENSG00000250321	0.6225946	---	pseudogene similar to part of ribosomal protein S17 (RPS17)				 3,108434e-02	0,6225946	  0,3715564	2,461506e-02	0,6321336	  0,3708361	 2	 0	 2
ENSG00000250366	1.6248314	TUNAR	TCL1 upstream neural differentiation-associated RNA [Source:HGNC Symbol;Acc:HGNC:44088]	3,110693e-04	1,6248314	  55,49326	 8,395781e-07	1,6189798	  2,6369189	3,366908e-03	1,6157421	  2,6376391	 3	 3	 6
ENSG00000250397	1.7652256	---	novel transcript	4,037109e-03	1,7652256	  34,09064	 1,176892e-05	1,7584772	  1,6209160	4,288299e-02	1,7505363	  1,6216362	 3	 3	 6
ENSG00000250424	1.2515727	---	novel protein, MINDY4 and AQP1 readthrough	4,808416e-02	1,2515727	  51,65227	 2,554263e-03	1,2473418	  2,4360574				 3	 3	 6
ENSG00000250579	1.2643400	ADAMTS16-DT	ADAMTS16 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55548]	5,210158e-03	1,2643400	 154,06189	 1,130315e-05	1,2600006	  7,2687597				 3	 3	 6
ENSG00000250608	1.9440884	NUDT16-DT	NUDT16 divergent transcript [Source:HGNC Symbol;Acc:HGNC:27947]	3,178105e-02	1,9440884	  12,13538	 1,594517e-03	1,9386160	  0,5781804	3,855044e-03	1,9051503	  0,5789007	 0	 3	 3
ENSG00000250799	1.6017247	PRODH2	proline dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:17325]	4,520100e-06	1,6017247	 207,61932	 5,958142e-15	1,5954486	  9,8571522	2,069200e-02	1,5946454	  9,8578720	 3	 3	 6
ENSG00000250959	1.4972082	GLUD1P3	glutamate dehydrogenase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4338]				 2,797119e-02	1,4972082	  0,4930963	3,875844e-02	1,4863748	  0,4938166	 2	 3	 5
ENSG00000251187	1.2130708	---	novel transcript				 3,797268e-02	1,2130708	  1,1624496	2,336963e-02	1,2122857	  1,1631699	 3	 3	 6
ENSG00000251537	0.8241072	---	novel tripartite motif-containing 16 (TRIM16) and CMT1A duplicated region transcript 1 (CDRT1) protein				 2,673581e-02	0,8241072	  1,4508728	2,141808e-02	0,8246954	  1,4501524	 3	 3	 6
ENSG00000251562	1.3100008	MALAT1	metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665]				 2,618497e-13	1,3100008	110,3843192				 3	 3	 6
ENSG00000251615	1.2770760	---	novel transcript				 1,337599e-02	1,2770760	  1,2528980	7,787078e-04	1,2757977	  1,2536183	 3	 3	 6
ENSG00000251661	1.2287962	---	novel transcript, antisense to IFITM3							2,934414e-02	1,2287962	  0,8095261	 3	 3	 6
ENSG00000252561	0.6016651	RNU1-125P	RNA, U1 small nuclear 125, pseudogene [Source:HGNC Symbol;Acc:HGNC:48467]	1,410029e-02	0,6016651	  21,33271	 4,491345e-04	0,5997407	  1,0278228	1,606107e-03	0,6036592	  1,0271024	 3	 3	 6
ENSG00000253125	0.3849948	---	novel transcript	8,315241e-03	0,3849948	  13,63208	 6,452129e-05	0,3840559	  0,6541205	8,797292e-03	0,3980935	  0,6534001	 2	 0	 2
ENSG00000253356	0.7929017	---	novel transcript	4,993344e-02	0,7929017	  32,95013	 9,458743e-03	0,7905215	  1,5980707	9,825636e-03	0,7912609	  1,5973503	 3	 3	 6
ENSG00000253368	0.6498974	TRNP1	TMF1 regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]	9,851482e-06	0,6498974	 105,06078	 3,989512e-09	0,6481627	  5,0607256	1,501836e-03	0,6487883	  5,0600050	 3	 3	 6
ENSG00000253570	0.7805535	RNF5P1	ring finger protein 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31053]				 4,622933e-02	0,7805535	  0,7293808	1,160932e-03	0,7823140	  0,7286604	 3	 3	 6
ENSG00000253669	0.7080454	GASAL1	growth arrest associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:53461]				 3,562924e-02	0,7080454	  0,5415295	9,305904e-03	0,7120923	  0,5408091	 3	 3	 6
ENSG00000253704	1.2541189	VIRMA-DT	VIRMA divergent transcript [Source:HGNC Symbol;Acc:HGNC:55531]							2,920415e-02	1,2541189	  0,2452501	 2	 3	 5
ENSG00000253764	1.2684121	KBTBD11-AS1	KBTBD11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55530]				 1,333672e-02	1,2684121	  1,4745978				 3	 3	 6
ENSG00000253816	0.7590680	GUSBP14	GUSB pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:54496]							3,573784e-02	0,7590680	  0,5034146	 3	 3	 6
ENSG00000253837	0.8254260	LOXL2-AS1	LOXL2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56648]				 9,485193e-03	0,8254260	  2,3021240				 3	 3	 6
ENSG00000253917	0.5761327	---	novel transcript				 9,558788e-03	0,5761327	  0,4996605	2,164364e-02	0,5850410	  0,4989401	 3	 0	 3
ENSG00000253931	1.4756642	LINC02990	long intergenic non-protein coding RNA 2990 [Source:HGNC Symbol;Acc:HGNC:56101]							1,364704e-02	1,4756642	  0,3437702	 1	 2	 3
ENSG00000254027	0.7635225	LNMICC	lncRNA associated with lymph node metastasis in cervical cancer [Source:HGNC Symbol;Acc:HGNC:56001]	2,502327e-03	0,7635225	  73,07016	 1,027247e-04	0,7613337	  3,5355643	2,383195e-03	0,7617614	  3,5348438	 3	 3	 6
ENSG00000254170	0.8180138	---	ribosomal protein S3A (RPS3A) pseudogene							4,110016e-02	0,8180138	  0,2879726	 3	 3	 6
ENSG00000254206	0.7141960	NPIPB11	nuclear pore complex interacting protein family member B11 [Source:HGNC Symbol;Acc:HGNC:37453]				 3,199499e-03	0,7141960	  1,3034626				 3	 3	 6
ENSG00000254208	0.8177357	---	novel transcript, antisense to E2F5							2,457319e-02	0,8177357	  0,6354495	 3	 3	 6
ENSG00000254317	0.8195104	---	novel transcript							3,915691e-02	0,8195104	  0,2610840	 3	 3	 6
ENSG00000254428	1.5942348	---	novel transcript, antisense to CCDC84				 1,543566e-02	1,5942348	  0,5509521				 1	 3	 4
ENSG00000254531	0.7179121	FLJ20021	uncharacterized LOC90024 [Source:NCBI gene (formerly Entrezgene);Acc:90024]				 1,424342e-02	0,7179121	  0,8023255	2,906693e-03	0,7204818	  0,8016051	 3	 3	 6
ENSG00000254598	0.7685857	CSNK2A3	casein kinase 2 alpha 3 [Source:HGNC Symbol;Acc:HGNC:2458]							3,701821e-02	0,7685857	  0,3193942	 3	 2	 5
ENSG00000254633	1.3778496	STRA6LP	STRA6 like, pseudogene [Source:HGNC Symbol;Acc:HGNC:53830]				 3,991370e-02	1,3778496	  0,5792574				 3	 3	 6
ENSG00000254656	0.6506593	RTL1	retrotransposon Gag like 1 [Source:HGNC Symbol;Acc:HGNC:14665]	3,537373e-03	0,6506593	  44,14698	 2,249093e-05	0,6487509	  2,1286443	2,655028e-02	0,6502302	  2,1279239	 3	 3	 6
ENSG00000254670	0.7933003	RASSF10-DT	RASSF10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54255]							4,692946e-02	0,7933003	  0,1913530	 2	 0	 2
