ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0001822	kidney development	133/4123	297/19786	9.126380e-21	5.253476e-18	3.767579e-18	HOXA11/ITGA3/CRLF1/PROM1/TFAP2B/DCN/FOXC1/FGFR2/FSTL3/GLI2/NOTCH3/RARB/FGFR1/ITGA8/COL4A4/AKR1B1/WNT11/TGFB2/PDGFB/MMP9/BMP7/SMAD7/CTSH/EYA1/CALB1/SFRP1/GLI3/ACTA2/LZTS2/ZBTB16/VEGFA/FGF1/HES1/ACVR2B/ID2/SDC1/NPHS2/CENPF/PKD2/PGF/TEK/EGR1/RDH10/KCNJ8/HOXC11/SOX4/WNT1/SOX9/GLIS2/LIF/PODXL/HOXD11/ALDH1A2/FOXJ1/LAMA5/ASS1/RGN/SLC34A1/RARA/SERPINF1/RIDA/WNT2B/PDGFRA/EPHA7/GDF11/AHI1/AGT/MYC/STRA6/PLCE1/FGF2/FRAS1/ENPEP/OSR1/AGTR1/SLIT2/ADAMTS16/KIRREL3/PTPRO/BMP6/MYO1E/WNT9B/ACE/IL6R/NPHS1/WNT4/VANGL2/KIF26B/KLF15/BMPER/SHH/OSR2/RET/FBN1/DCHS1/GREM1/NKX3-1/GDNF/NPNT/COL4A3/PCSK9/IRX2/SIX2/PKHD1/HAS2/PDGFD/LAMB2/OVOL1/FOXC2/GPR4/IRX3/AGTR2/NOG/PRKX/TACSTD2/AMER1/WT1/ROBO2/PBX1/PTCH1/GCNT1/MAGI2/WNT7B/FAT4/SULF2/KANK2/MMP17/DLL1/LGR4/FMN1/FOXD1/LHX1/PKD1L3	133
BP	GO:0097485	neuron projection guidance	107/4123	218/19786	1.190035e-20	6.279418e-18	4.503343e-18	SEMA3F/ETV1/FYN/ANOS1/SEMA3B/ISL1/GAB2/PIK3CB/NTN1/PRKCQ/EPHA8/CRMP1/GLI2/NTN4/SEMA3A/OPHN1/SEMA5B/NRCAM/EZR/RPS6KA5/DOK5/BMP7/MAPK3/SCN1B/DLX5/HOXA2/GLI3/DVL1/CXCL12/UNC5B/LGI1/GAB1/VEGFA/DOK1/ARTN/NRP2/NR4A3/EGR2/LRP1/BCL11B/FEZF1/MATN2/MYH10/EPHB2/CHL1/EPHA7/NIBAN2/TUBB2B/SPTBN5/LHX9/SEMA6C/GDF7/BOC/SLIT2/EPHA5/PIK3R1/GFRA3/VLDLR/NFIB/SHC3/NCAM1/FEZ1/PTPRO/GFRA1/PRKCA/ENAH/EPHB1/UNC5D/DPYSL5/SPTBN4/NTN3/DRAXIN/VANGL2/LMX1A/NFASC/APBB2/SHH/OTX2/RET/FRS2/KIF5C/GDNF/ALCAM/LAMB2/SPTBN2/BDNF/CDK5R1/CDH4/NRXN1/UNC5C/EXT1/EPHB3/NOG/SLIT3/ROBO2/FLRT2/PTCH1/SLIT1/DCC/RELN/LAMA2/NTRK1/BMPR2/PLXNA4/FOXD1/TUBB3/LHX1	107
BP	GO:0034765	regulation of ion transmembrane transport	188/4123	481/19786	1.811710e-20	8.284477e-18	5.941290e-18	CACNA1G/CACNA2D2/MAPK8IP2/FYN/EHD3/ATP1A2/FHL1/LRRC7/CYBA/KCNQ1/KCNH2/SPHK2/CACNB1/GAL/DRD4/ATP1B3/GNB5/TRPM5/TMEM38A/KCNQ2/CACNG5/CACNG4/ACTN2/KCNN2/CACNA1S/ABCB1/TESC/JPH4/CAPN3/TMEM38B/KCNK6/HCN2/KCNK10/MMP9/NTSR1/CACNA1F/KCND1/NALCN/CORO1A/JPH1/CACNG7/SCN1B/CAV1/TSPAN13/PPIF/RGS9/ASIC2/CCL2/SLC9A3R1/TCIRG1/CLIC5/PDE4D/FGF12/CLCN2/KCNIP3/KCNJ13/KCNC4/RGS2/KCNQ4/RGS4/PKD2/GRIA2/KCNJ5/KCNJ8/HPCA/HVCN1/KCNJ2/EDN3/KCNK15/AHNAK/OPRL1/HSPA2/KCNC1/KCNA6/KCNA5/DPP6/CACNG6/HRC/RGN/SLC34A1/KCNC3/EPHB2/APLNR/KCNH3/DYSF/AGT/SCN2A/BIN1/TRPC6/COX17/REM2/STAC2/CACNA1A/CACNG8/KCNH1/OSR1/SNCA/ANK2/CRHBP/KCNMB1/STOM/DRD2/SCN2B/ADRA2A/DLG2/CACNA1C/AKAP6/KCNJ1/GRIA4/GJA1/CATSPER3/SCN3A/CNKSR3/THY1/JPH3/GRIA1/KCNMA1/CACNA1D/KCNB1/CLIC6/S100A1/SHANK1/TPCN2/KCNF1/CTSS/HCN1/GPER1/GEM/KCNC2/SCN3B/NETO1/RRAD/PCSK9/SCN9A/NLGN1/KCNAB3/TCAF2/KCNS3/PRKCE/NETO2/CHD7/KCND3/GLRX/HAP1/KCNH6/PDZK1/CNIH2/DPP10/KCNE3/KCNE5/SCN4B/KCNJ10/F2/KCNIP1/CACNB4/SLC8A1/GRIN2A/SCN5A/LRRC55/KCNQ3/KCNJ12/KCNK12/PLA2G6/KCND2/PDE4B/CLCNKB/ANO9/STAC3/KCNQ5/CLCNKA/CLCN1/GPR89B/RELN/NLGN3/CACNA1H/SCN8A/FLNA/PLCG2/KEL/CACNA1E/TCAF1/RYR2/GJC2/NOS1AP/TMSB4X/VAMP2/CHCHD10/NEFL	188
BP	GO:0007411	axon guidance	106/4123	216/19786	1.831691e-20	8.284477e-18	5.941290e-18	SEMA3F/ETV1/FYN/ANOS1/SEMA3B/ISL1/GAB2/PIK3CB/NTN1/PRKCQ/EPHA8/CRMP1/GLI2/NTN4/SEMA3A/OPHN1/NRCAM/EZR/RPS6KA5/DOK5/BMP7/MAPK3/SCN1B/DLX5/HOXA2/GLI3/DVL1/CXCL12/UNC5B/LGI1/GAB1/VEGFA/DOK1/ARTN/NRP2/NR4A3/EGR2/LRP1/BCL11B/FEZF1/MATN2/MYH10/EPHB2/CHL1/EPHA7/NIBAN2/TUBB2B/SPTBN5/LHX9/SEMA6C/GDF7/BOC/SLIT2/EPHA5/PIK3R1/GFRA3/VLDLR/NFIB/SHC3/NCAM1/FEZ1/PTPRO/GFRA1/PRKCA/ENAH/EPHB1/UNC5D/DPYSL5/SPTBN4/NTN3/DRAXIN/VANGL2/LMX1A/NFASC/APBB2/SHH/OTX2/RET/FRS2/KIF5C/GDNF/ALCAM/LAMB2/SPTBN2/BDNF/CDK5R1/CDH4/NRXN1/UNC5C/EXT1/EPHB3/NOG/SLIT3/ROBO2/FLRT2/PTCH1/SLIT1/DCC/RELN/LAMA2/NTRK1/BMPR2/PLXNA4/FOXD1/TUBB3/LHX1	106
BP	GO:0015711	organic anion transport	177/4123	454/19786	3.302780e-19	1.394214e-16	9.998733e-17	SLC7A2/SLC25A13/ABCB4/NOS2/SLC13A2/SLC6A13/SLC6A7/SLC7A14/SLC38A5/SLC11A1/ATP1A2/SLC7A9/ABCC2/SLC4A7/CASR/PQLC2/SLC4A8/ABCA7/ACSL4/ATP11A/DRD4/SLC6A15/CA12/EDN1/SLC1A3/RIMS1/SLC4A4/LRP2/SLC13A1/SLCO1A2/ABCB1/SLC4A11/PITPNM2/SLC16A8/PLTP/NTSR1/AVP/SLC52A3/SLC32A1/ABCC1/SLC7A5/OCA2/SLC17A7/SLC1A5/STX1A/PRKAG2/SLC1A1/CA9/APBA1/ABCC3/SLC9A3R1/SLC2A9/MFSD10/APOC3/SLC1A2/PITPNM1/SLC6A12/SLC16A10/SLC27A6/GLS/SLC1A4/PLA2G4A/RGS2/RGS4/SLC2A1/APOA1/ATP10B/SLC16A7/ATP8A1/SLC17A1/SLC10A2/APOE/APOC1/ACE2/SLC6A8/SLC7A10/SLC35D2/G6PC/SNAP25/SYT4/ATP8A2/TRPC4/SPX/P2RX4/SLC26A10/AGT/LRRC8A/SLC22A7/SLCO2B1/SLC37A4/SLC3A1/PLA2G12B/MTTP/SLC38A4/PPFIA2/SLC27A2/PCTP/SLC13A5/SLC16A3/TNFRSF11A/SLC27A3/PPFIA4/OSR1/SFXN5/SLC26A1/SNCA/SLC16A2/SLC26A7/PLIN2/SLC5A12/SLC43A1/DRD2/SLC25A4/GJA1/PLA2R1/PITPNC1/SLC16A1/SLC7A7/SFXN2/CPT2/ACE/SLC37A1/PRKAA2/PDPN/ADORA1/SLC2A2/FABP1/SLC6A20/PRKCD/SLC51A/NPY5R/SLC13A4/CA3/SYK/SLC7A3/AVPR1A/CYB5R2/CA4/SLC43A2/SLC22A11/MFSD2A/PLA2G4F/SLC23A1/LRRC8C/STARD5/SLCO4C1/SLC25A30/SLCO2A1/SLCO3A1/KCNJ10/SLC25A20/ERFE/SLC17A8/AGTR2/SLC25A42/TMEM30B/GLTPD2/SLC25A18/PLA2G6/SLC52A2/SLC51B/PPARA/SLC38A3/GRM7/SLC6A9/SLC6A17/SLC25A29/SLC22A6/ABCA4/SLC44A4/ATP10A/STARD10/VAMP2/SLC26A6/APOC2/SLC5A8/SLC35D2	177
BP	GO:0003012	muscle system process	181/4123	469/19786	4.533219e-19	1.794021e-16	1.286599e-16	HSPB6/CACNA1G/TBXA2R/EHD3/IGF1/ATP1A2/DSG2/CYBA/KCNQ1/KCNH2/CALCRL/MYLK/LMCD1/TMEM38A/PTGS2/ENO1/PPP1R12B/ACTN2/EDN1/CHRNA3/KCNN2/CACNA1S/MYBPC2/MYH7/TMEM38B/SORBS1/P2RX6/CHGA/PABPN1/MYLK2/TNNC2/SMAD7/HTR2A/TNNT1/MYH14/SCN1B/CAV1/EZH2/ACTA2/SGCA/MYH3/NMU/P2RX3/C12orf57/PDE4D/FGF12/TNNC1/TACR1/IGFBP5/RGS2/RGS4/CHRNB4/TNNT2/CCN2/NR4A3/KCNJ5/SORBS3/KCNJ8/MYOG/CALD1/SSPN/KCNJ2/EDN3/EDN2/MYOD1/TNNI3/KCNA5/CNN1/ACE2/HRC/TNNT3/TNNI2/GATA5/SLC6A8/ATP8A2/CHRM3/MYH8/MYBPH/MYH11/IL6ST/SPX/DSC2/P2RX4/DYSF/AGT/CHRND/HTR2B/BIN1/KLF4/PLCE1/CHRNA1/PDE5A/TPM1/NOL3/GATA6/ACTA1/ANK2/DOCK5/GSN/DRD2/SCN2B/ALDOA/ADRA2A/CACNA1C/AKAP6/EDNRA/KCNE4/GJA1/PRKCA/SORBS2/KCNMA1/CACNA1D/STC1/TNNI1/ACTC1/CHRNB2/MYL3/TPCN2/ACTG2/PDLIM5/LMOD3/ATP1A1/ADORA1/KLF15/HAND2/GUCY1A1/ITGA2/PGAM2/GPER1/SCN3B/TPM4/MYL1/GDNF/NPNT/TACR3/P2RY1/ADRA1B/SGCD/KCND3/NMUR1/GATM/SNTB1/JUP/TCAP/DES/KCNE3/KCNE5/SCN4B/TRIM72/MYOZ1/MYLPF/AGTR2/OXTR/SYNM/GJC1/SLC8A1/NEB/SCN5A/KCNJ12/PLA2G6/PDE4B/STAC3/PPARA/MYMK/P2RX2/CLCN1/RYR1/CACNA1H/SULF2/CHRNG/ADA/FLNA/TPM2/RYR2/NOS1AP/AIF1/MIR199A2/KLHL41/ADRA2B/MIR214/ALDOA	181
BP	GO:0070252	actin-mediated cell contraction	67/4123	118/19786	1.205831e-17	4.491364e-15	3.221024e-15	CACNA1G/ATP1A2/DSG2/KCNQ1/KCNH2/ACTN2/KCNN2/MYBPC2/MYH7/MYLK2/TNNC2/TNNT1/SCN1B/CAV1/MYH3/PDE4D/FGF12/TNNC1/EPB41L5/TNNT2/KCNJ5/KCNJ8/KCNJ2/VIL1/TNNI3/KCNA5/TNNT3/TNNI2/MYH8/DSC2/BIN1/TPM1/ACTA1/ANK2/SCN2B/CACNA1C/KCNE4/GJA1/CACNA1D/STC1/TNNI1/ACTC1/MYL3/PDPN/ATP1A1/ADORA1/SCN3B/TPM4/MYL1/SGCD/KCND3/JUP/TCAP/DES/KCNE3/KCNE5/SCN4B/GJC1/NEB/SCN5A/PDE4B/SHTN1/FLNA/TPM2/RYR2/NOS1AP/EMP2	 67
BP	GO:0060047	heart contraction	122/4123	283/19786	1.499642e-17	5.275408e-15	3.783308e-15	CACNA1G/CACNA2D2/EHD3/ATP1A2/DSG2/KCNQ1/KCNH2/CACNB1/ATP2B3/ABCC9/ATP1B3/TMEM38A/SEMA3A/CACNG5/CACNG4/EDN1/KCNN2/CACNA1S/MYH7/TGFB2/TMEM38B/KCNK6/CHGA/MYLK2/SMAD7/CACNA1F/KCND1/ATP1A3/CACNG7/SCN1B/CAV1/SLC1A1/NMU/BVES/HBEGF/PDE4D/FGF12/TNNC1/KCNIP3/RGS2/RGS4/SLC8A2/TNNT2/CCN2/KCNJ5/TBX2/KCNJ8/POPDC2/KCNJ2/EDN3/KCNK15/THRA/EDN2/TNNI3/KCNA5/ACE2/CACNG6/HRC/SPX/DSC2/P2RX4/AGT/KCNK1/BIN1/FXYD6/PDE5A/TPM1/CACNG8/CORIN/ANK2/ADM/DRD2/SCN2B/CACNA1C/KCNE4/GJA1/CXADR/ATP2B2/CACNA1D/STC1/ACTC1/ACE/SPTBN4/S100A1/MYL3/ATP1A1/ADORA1/AVPR1A/SCN3B/MYL1/NPR1/TACR3/ADRA1B/SGCD/KCNK3/KCND3/APLN/HSPB7/JUP/TCAP/DES/KCNE3/KCNE5/IRX5/SCN4B/AGTR2/CHRM2/KCNIP1/CACNB4/GJC1/SLC8A1/SCN5A/KCNJ12/KCND2/PDE4B/RYR1/CACNA1H/ADA/FLNA/RYR2/NOS1AP/APELA	122
BP	GO:0072006	nephron development	79/4123	152/19786	1.846046e-17	6.152192e-15	4.412101e-15	HOXA11/ITGA3/PROM1/TFAP2B/FOXC1/NOTCH3/COL4A4/WNT11/PDGFB/BMP7/EYA1/CALB1/GLI3/ACTA2/LZTS2/VEGFA/FGF1/HES1/NPHS2/PKD2/PGF/TEK/EGR1/WNT1/SOX9/LIF/PODXL/HOXD11/FOXJ1/LAMA5/WNT2B/PDGFRA/AHI1/AGT/MYC/PLCE1/FGF2/ENPEP/OSR1/ADAMTS16/KIRREL3/PTPRO/MYO1E/WNT9B/IL6R/NPHS1/WNT4/VANGL2/KIF26B/KLF15/SHH/RET/DCHS1/GREM1/GDNF/NPNT/COL4A3/IRX2/SIX2/PDGFD/LAMB2/FOXC2/GPR4/IRX3/AGTR2/NOG/TACSTD2/WT1/PBX1/PTCH1/MAGI2/WNT7B/FAT4/SULF2/DLL1/LGR4/FMN1/FOXD1/LHX1	 79
BP	GO:0003015	heart process	124/4123	292/19786	3.443441e-17	1.090193e-14	7.818422e-15	CACNA1G/CACNA2D2/FYN/EHD3/ATP1A2/DSG2/KCNQ1/KCNH2/CACNB1/ATP2B3/ABCC9/ATP1B3/TMEM38A/SEMA3A/CACNG5/CACNG4/EDN1/KCNN2/CACNA1S/NOX4/MYH7/TGFB2/TMEM38B/KCNK6/CHGA/MYLK2/SMAD7/CACNA1F/KCND1/ATP1A3/CACNG7/SCN1B/CAV1/SLC1A1/NMU/BVES/HBEGF/PDE4D/FGF12/TNNC1/KCNIP3/RGS2/RGS4/SLC8A2/TNNT2/CCN2/KCNJ5/TBX2/KCNJ8/POPDC2/KCNJ2/EDN3/KCNK15/THRA/EDN2/TNNI3/KCNA5/ACE2/CACNG6/HRC/SPX/DSC2/P2RX4/AGT/KCNK1/BIN1/FXYD6/PDE5A/TPM1/CACNG8/CORIN/ANK2/ADM/DRD2/SCN2B/CACNA1C/KCNE4/GJA1/CXADR/ATP2B2/CACNA1D/STC1/ACTC1/ACE/SPTBN4/S100A1/MYL3/ATP1A1/ADORA1/AVPR1A/SCN3B/MYL1/NPR1/TACR3/ADRA1B/SGCD/KCNK3/KCND3/APLN/HSPB7/JUP/TCAP/DES/KCNE3/KCNE5/IRX5/SCN4B/AGTR2/CHRM2/KCNIP1/CACNB4/GJC1/SLC8A1/SCN5A/KCNJ12/KCND2/PDE4B/RYR1/CACNA1H/ADA/FLNA/RYR2/NOS1AP/APELA	124
BP	GO:0008016	regulation of heart contraction	112/4123	257/19786	1.220028e-16	3.678674e-14	2.638195e-14	CACNA1G/CACNA2D2/EHD3/ATP1A2/DSG2/KCNQ1/KCNH2/CACNB1/ATP2B3/ABCC9/ATP1B3/TMEM38A/SEMA3A/CACNG5/CACNG4/EDN1/KCNN2/CACNA1S/MYH7/TGFB2/TMEM38B/KCNK6/CHGA/SMAD7/CACNA1F/KCND1/ATP1A3/CACNG7/SCN1B/CAV1/SLC1A1/NMU/BVES/HBEGF/PDE4D/KCNIP3/RGS2/RGS4/SLC8A2/TNNT2/CCN2/KCNJ5/TBX2/POPDC2/KCNJ2/EDN3/KCNK15/THRA/EDN2/TNNI3/KCNA5/ACE2/CACNG6/HRC/SPX/DSC2/P2RX4/AGT/KCNK1/BIN1/FXYD6/PDE5A/TPM1/CACNG8/CORIN/ANK2/ADM/DRD2/SCN2B/CACNA1C/GJA1/CXADR/ATP2B2/CACNA1D/STC1/SPTBN4/S100A1/MYL3/ATP1A1/ADORA1/AVPR1A/SCN3B/NPR1/TACR3/ADRA1B/KCNK3/KCND3/APLN/HSPB7/JUP/DES/KCNE3/KCNE5/IRX5/SCN4B/AGTR2/CHRM2/KCNIP1/CACNB4/GJC1/SLC8A1/SCN5A/KCNJ12/KCND2/PDE4B/RYR1/CACNA1H/ADA/FLNA/RYR2/NOS1AP/APELA	112
BP	GO:0015849	organic acid transport	126/4123	304/19786	1.919835e-16	5.285389e-14	3.790466e-14	SLC7A2/SLC25A13/ABCB4/NOS2/SLC13A2/SLC6A13/SLC6A7/SLC7A14/SLC38A5/SLC11A1/ATP1A2/SLC7A9/ABCC2/CASR/PQLC2/ACSL4/DRD4/SLC6A15/EDN1/SLC1A3/RIMS1/LRP2/SLC13A1/SLCO1A2/SLC16A8/NTSR1/AVP/SLC32A1/SLC7A5/OCA2/SLC17A7/SLC1A5/STX1A/PRKAG2/SLC1A1/APBA1/ABCC3/SLC9A3R1/SLC1A2/SLC6A12/SLC16A10/SLC27A6/GLS/SLC1A4/PLA2G4A/RGS2/RGS4/SLC16A7/SLC10A2/APOE/ACE2/SLC6A8/SLC7A10/SLC35D2/SNAP25/SYT4/TRPC4/SPX/P2RX4/SLC26A10/AGT/LRRC8A/SLC3A1/PLA2G12B/SLC38A4/PPFIA2/SLC27A2/SLC13A5/SLC16A3/TNFRSF11A/SLC27A3/PPFIA4/OSR1/SFXN5/SLC26A1/SNCA/SLC16A2/SLC26A7/PLIN2/SLC5A12/SLC43A1/DRD2/PLA2R1/SLC16A1/SLC7A7/SFXN2/CPT2/ACE/PRKAA2/PDPN/ADORA1/FABP1/SLC6A20/SLC51A/NPY5R/SLC13A4/SYK/SLC7A3/AVPR1A/SLC43A2/MFSD2A/PLA2G4F/SLC23A1/LRRC8C/STARD5/SLC25A30/KCNJ10/SLC25A20/ERFE/SLC17A8/AGTR2/SLC25A18/PLA2G6/SLC51B/PPARA/SLC38A3/GRM7/SLC6A9/SLC6A17/SLC25A29/SLC22A6/STARD10/VAMP2/SLC26A6/SLC5A8/SLC35D2	126
BP	GO:0046942	carboxylic acid transport	126/4123	304/19786	1.919835e-16	5.285389e-14	3.790466e-14	SLC7A2/SLC25A13/ABCB4/NOS2/SLC13A2/SLC6A13/SLC6A7/SLC7A14/SLC38A5/SLC11A1/ATP1A2/SLC7A9/ABCC2/CASR/PQLC2/ACSL4/DRD4/SLC6A15/EDN1/SLC1A3/RIMS1/LRP2/SLC13A1/SLCO1A2/SLC16A8/NTSR1/AVP/SLC32A1/SLC7A5/OCA2/SLC17A7/SLC1A5/STX1A/PRKAG2/SLC1A1/APBA1/ABCC3/SLC9A3R1/SLC1A2/SLC6A12/SLC16A10/SLC27A6/GLS/SLC1A4/PLA2G4A/RGS2/RGS4/SLC16A7/SLC10A2/APOE/ACE2/SLC6A8/SLC7A10/SLC35D2/SNAP25/SYT4/TRPC4/SPX/P2RX4/SLC26A10/AGT/LRRC8A/SLC3A1/PLA2G12B/SLC38A4/PPFIA2/SLC27A2/SLC13A5/SLC16A3/TNFRSF11A/SLC27A3/PPFIA4/OSR1/SFXN5/SLC26A1/SNCA/SLC16A2/SLC26A7/PLIN2/SLC5A12/SLC43A1/DRD2/PLA2R1/SLC16A1/SLC7A7/SFXN2/CPT2/ACE/PRKAA2/PDPN/ADORA1/FABP1/SLC6A20/SLC51A/NPY5R/SLC13A4/SYK/SLC7A3/AVPR1A/SLC43A2/MFSD2A/PLA2G4F/SLC23A1/LRRC8C/STARD5/SLC25A30/KCNJ10/SLC25A20/ERFE/SLC17A8/AGTR2/SLC25A18/PLA2G6/SLC51B/PPARA/SLC38A3/GRM7/SLC6A9/SLC6A17/SLC25A29/SLC22A6/STARD10/VAMP2/SLC26A6/SLC5A8/SLC35D2	126
BP	GO:0010975	regulation of neuron projection development	177/4123	481/19786	2.773055e-16	7.316244e-14	5.246912e-14	ITGA3/TNFRSF12A/CDKL5/SEMA3G/FYN/CNTN1/HGF/RTN4R/EPHA3/FSTL4/LZTS1/LTK/NGFR/NTN1/CTNNA2/NGEF/PPP2R5B/MAPK6/MAP4K4/TRPC5/CRMP1/SCARF1/SEMA3A/PAK3/FGFR1/MAP2/RIMS1/CHRNA3/NRCAM/ITGA6/LGALS1/BMP7/NDRG4/EEF2K/SFRP1/STMN2/CACNG7/SCN1B/PTN/COBL/EZH2/LIMK1/KANK1/NCS1/DVL1/CXCL12/NEURL1/DKK1/PMP22/CAPRIN2/CUX2/RASAL1/UST/BMP5/PTK7/VEGFA/ARSB/DPYSL3/TTL/CCDC88A/FN1/TRAK2/PRRX1/MARK1/RGS2/RAB29/P3H1/CDC20/PLPPR5/CNR1/SPP1/TRIM67/LRP1/OBSL1/PREX1/PACSIN1/MACF1/RNF6/APOE/UNC13A/OLFM1/MAP1B/RAP1GAP2/SERPINF1/SNAP25/SYT4/ATP8A2/EPHB2/CAMK1/ADGRB3/EPHA7/AGT/KLF4/TUBB2B/TRPC6/NTRK3/ADCYAP1/BARHL2/CRABP2/CERS2/SLIT2/SFRP2/PLK2/SDK1/VLDLR/SLC39A12/LRRC4C/FEZ1/PTPRO/GRID2/SPOCK1/PTPRD/THY1/TNIK/LRP8/FZD1/KALRN/CHRNB2/SHANK1/DRAXIN/DISC1/PDLIM5/CSMD3/RET/B2M/ISLR2/KLK6/IL1RAPL1/SDC2/ZEB2/NLGN1/ZNF804A/SRGAP2C/NEGR1/NDNF/FZD4/BAIAP2/RIMS2/BDNF/CDK5R1/SLITRK1/CDH4/RGMA/EPHB3/CAMK1D/KREMEN1/CNTN2/ROBO2/CIB1/PRKN/RTN4RL1/PLK5/RTN4RL2/SHTN1/DCC/MAGI2/TRPV2/SEMA4D/RELN/ALKAL2/NLGN3/SIPA1L1/DNM3/KEL/LPAR1/ITSN2/NTRK1/ARC/BMPR2/SYT3/TENM3/PLXNA4/NME1/NME2/PRAG1/SRCIN1/NEFL	177
BP	GO:0072073	kidney epithelium development	76/4123	149/19786	2.943576e-16	7.455490e-14	5.346774e-14	HOXA11/CRLF1/PROM1/TFAP2B/FOXC1/FGFR2/RARB/FGFR1/WNT11/BMP7/SMAD7/EYA1/CALB1/SFRP1/GLI3/LZTS2/VEGFA/FGF1/HES1/SDC1/NPHS2/PKD2/PGF/WNT1/SOX9/LIF/PODXL/HOXD11/FOXJ1/LAMA5/RARA/WNT2B/EPHA7/GDF11/AHI1/AGT/MYC/FGF2/OSR1/SLIT2/ADAMTS16/PTPRO/MYO1E/WNT9B/NPHS1/WNT4/KIF26B/KLF15/BMPER/SHH/RET/DCHS1/GREM1/GDNF/NPNT/IRX2/SIX2/LAMB2/FOXC2/IRX3/AGTR2/NOG/TACSTD2/WT1/ROBO2/PBX1/PTCH1/MAGI2/WNT7B/FAT4/KANK2/DLL1/LGR4/FMN1/FOXD1/LHX1	 76
BP	GO:0030048	actin filament-based movement	71/4123	137/19786	9.428898e-16	2.296299e-13	1.646812e-13	CACNA1G/ATP1A2/DSG2/KCNQ1/SYNE2/KCNH2/ACTN2/KCNN2/MYBPC2/MYH7/MYLK2/TNNC2/TNNT1/MYH14/SCN1B/CAV1/MYH3/PDE4D/FGF12/TNNC1/EPB41L5/TNNT2/KCNJ5/KCNJ8/KCNJ2/VIL1/TNNI3/KCNA5/TNNT3/TNNI2/MYH8/MYH10/DSC2/BIN1/TPM1/ACTA1/ANK2/SCN2B/CACNA1C/KCNE4/GJA1/CACNA1D/MYO1E/STC1/TNNI1/ACTC1/MYL3/PDPN/ATP1A1/ADORA1/SCN3B/TPM4/MYL1/SGCD/KCND3/JUP/TCAP/DES/KCNE3/KCNE5/SCN4B/GJC1/NEB/SCN5A/PDE4B/SHTN1/FLNA/TPM2/RYR2/NOS1AP/EMP2	 71
BP	GO:0050808	synapse organization	162/4123	434/19786	1.185703e-15	2.780694e-13	1.994200e-13	SEMA3F/PLXND1/ITGA3/CACNA2D2/CDKL5/FYN/TNC/NTN1/CTNNA2/NGEF/SDK2/ACTN1/ADD2/CTTNBP2/PAK3/OPHN1/PCDHB4/NRCAM/HDAC6/SEZ6L/NEFH/LGMN/SRPX2/DRP2/EEF2K/NDRG1/PTN/DVL1/SPOCK2/NEURL1/DKK1/ASIC2/GLRB/NRXN2/IL10RA/CAPRIN2/CUX2/MDGA1/PCDHB2/PCDHB3/TANC1/DLGAP3/IGSF21/RAB29/CDC20/NRP2/ADGRB2/SLITRK3/C3/ARHGAP22/APOE/MAP1B/WASF3/MYH10/EPHB2/CAMK1/ADGRB3/EPHA7/DOCK10/PCDH8/DGKB/CHRNA1/SEPTIN11/AMIGO2/NTRK3/TMEM108/SNCA/GABRB2/TPBG/SDK1/NLGN4X/INA/LRRC4C/DRD2/KIRREL3/CNKSR2/ADGRL3/DLG2/PTPRO/GRID2/SPARCL1/ADGRF1/PTPRD/EPHB1/RAB39B/NRG1/LRP8/FZD1/KALRN/CHRNB2/SHANK1/SHANK2/NFIA/NTNG1/LMX1A/DISC1/PDLIM5/FZD5/NFASC/SLITRK5/LRFN5/RAPSN/TUBA1A/GDNF/IL1RAPL1/NLGN1/SEMA3E/ZNF804A/CLSTN1/GPHN/SYNPO/GAP43/LAMB2/LRRN3/LRFN4/SPTBN2/BAIAP2/LRRN1/BDNF/CDK5R1/SLITRK1/ERBB4/SLITRK4/NRXN1/OXTR/ADGRB1/EPHB3/CNTN2/SLITRK6/ROBO2/FLRT2/SLITRK2/THBS2/SLIT1/MAGI2/COL4A1/SEMA4D/P2RX2/SHISA7/WNT7B/FZD9/RELN/IL1RAPL2/NLGN3/NTNG2/C5AR1/SIPA1L1/DNM3/NTRK1/ARC/LRRTM3/ARHGEF15/NOS1AP/VSTM5/ELFN1/PCDHGC3/PCDHGC5/PCDHGC4/ETV5/CHCHD10/SRCIN1/NEFL	162
